State,Predicted energy,Original energy,Error,Formula
185,13691.26339440416,13691.185739773084,5.671870395533284e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
186,13839.663675988719,13839.586825369965,5.552956148466844e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
187,13988.86395748596,13988.787905142968,5.436664241986584e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
188,14138.864238895907,14138.78897915426,5.322927002991047e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
189,14289.664520218565,14289.590047465012,5.211678802933428e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
190,14441.264801453955,14441.191110135427,5.102855987867269e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
191,14593.665082602087,14593.592167224764,4.9963968080780985e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
192,14746.865363662975,14746.793218791345,4.892241354441683e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
193,14900.865644636637,14900.794264892584,4.790331494021309e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
194,15055.66592552308,15055.595305585017,4.690610808171167e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
195,15211.266206322329,15211.196340924287,4.593024537701241e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
196,15367.666487034388,15367.5973709652,4.497519522358266e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
197,15524.866767659276,15524.798395761713,4.404044150551023e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
198,15682.867048197004,15682.799415366964,4.312548305207901e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
199,15841.66732864759,15841.600429833294,4.222983314932863e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
200,16001.267609011044,16001.201439212256,4.135301904576497e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
201,16161.667889287386,16161.60244355462,4.049458152066549e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
202,16322.868169476624,16322.80344291041,3.965407439972245e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
203,16484.868449578775,16484.80443732891,3.883106415339532e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
204,16647.66872959385,16647.605426858667,3.8025129476646562e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
205,16811.269009521868,16811.20641154752,3.7235860899339115e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
206,16975.669289362842,16975.607391442616,3.6462860384914224e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
207,17140.86956911678,17140.808366590405,3.5705740982194912e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
208,17306.869848783703,17306.809337036673,3.4964126460922622e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
209,17473.67012836363,17473.610302826542,3.423765097721184e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
210,17641.27040785656,17641.211264004494,3.3525958721911327e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
211,17809.67068726252,17809.61222061437,3.2828703637070062e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
212,17978.870966581515,17978.81317269939,3.2145549081011328e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
213,18148.871245813567,18148.81412030216,3.147616754988256e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
214,18319.671524958685,18319.6150634647,3.082024037684047e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
215,18491.271804016887,18491.21600222843,3.017745747550177e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
216,18663.672082988178,18663.616936634193,2.9547517060743183e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
217,18836.872361872585,18836.81786672227,2.8930125406476815e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
218,19010.872640670113,19010.81879253239,2.8324996577042375e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
219,19185.67291938078,19185.619714103723,2.7731852215647533e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
220,19361.273198004597,19361.22063147492,2.7150421286880468e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
221,19537.673476541586,19537.621544684087,2.658043988623956e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
222,19714.873754991753,19714.822453768837,2.6021650987202402e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
223,19892.874033355114,19892.82335876625,2.547380427072432e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
224,20071.674311631683,20071.624259712928,2.4936655901737924e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
225,20251.274589821474,20251.22515664497,2.440996834590669e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
226,20431.674867924503,20431.62604959801,2.3893510176253115e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
227,20612.875145940783,20612.826938607184,2.3387055905732197e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
228,20794.875423870326,20794.827823707197,2.28903857883338e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
229,20977.67570171315,20977.62870493227,2.2403285680947426e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
230,21161.275979469265,21161.229582316195,2.1925546854148766e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
231,21345.67625713869,21345.630455892315,2.14569658505477e-06,0.00000x^3 + 0.40000x^2 + 0.00030x +1.20978
