Eigenstate,E
6507,16936419.2
6508,16941625.2
6509,16946832.0
6510,16952039.6
6511,16957248.0
6512,16962457.2
6513,16967667.2
6514,16972878.0
6515,16978089.6
6516,16983302.0
6517,16988515.2
6518,16993729.2
6519,16998944.0
6520,17004159.6
6521,17009376.0
6522,17014593.2
6523,17019811.2
6524,17025030.0
6525,17030249.6
6526,17035470.0
6527,17040691.2
6528,17045913.2
6529,17051136.0
6530,17056359.6
6531,17061584.0
6532,17066809.2
6533,17072035.2
6534,17077262.0
6535,17082489.6
6536,17087718.0
6537,17092947.2
6538,17098177.2
6539,17103408.0
6540,17108639.6
6541,17113872.0
6542,17119105.2
6543,17124339.2
6544,17129574.0
6545,17134809.6
6546,17140046.0
6547,17145283.2
6548,17150521.2
6549,17155760.0
6550,17160999.6
6551,17166240.0
6552,17171481.2
6553,17176723.2
6554,17181966.0
6555,17187209.6
6556,17192454.0
6557,17197699.2
6558,17202945.2
6559,17208192.0
6560,17213439.6
6561,17218688.0
6562,17223937.2
6563,17229187.2
6564,17234438.0
6565,17239689.6
6566,17244942.0
6567,17250195.2
6568,17255449.2
6569,17260704.0
6570,17265959.6
6571,17271216.0
6572,17276473.2
6573,17281731.2
6574,17286990.0
6575,17292249.6
6576,17297510.0
6577,17302771.2
6578,17308033.2
6579,17313296.0
6580,17318559.6
6581,17323824.0
6582,17329089.2
6583,17334355.2
6584,17339622.0
6585,17344889.6
6586,17350158.0
6587,17355427.2
6588,17360697.2
6589,17365968.0
6590,17371239.6
6591,17376512.0
6592,17381785.2
6593,17387059.2
6594,17392334.0
6595,17397609.6
6596,17402886.0
6597,17408163.2
6598,17413441.2
6599,17418720.0
6600,17423999.6
6601,17429280.0
6602,17434561.2
6603,17439843.2
6604,17445126.0
6605,17450409.6
6606,17455694.0
6607,17460979.2
6608,17466265.2
6609,17471552.0
6610,17476839.6
6611,17482128.0
6612,17487417.2
6613,17492707.2
6614,17497998.0
6615,17503289.6
6616,17508582.0
6617,17513875.2
6618,17519169.2
6619,17524464.0
6620,17529759.6
6621,17535056.0
6622,17540353.2
6623,17545651.2
6624,17550950.0
6625,17556249.6
6626,17561550.0
6627,17566851.2
6628,17572153.2
6629,17577456.0
6630,17582759.6
6631,17588064.0
6632,17593369.2
6633,17598675.2
6634,17603982.0
6635,17609289.6
6636,17614598.0
6637,17619907.2
6638,17625217.2
6639,17630528.0
6640,17635839.6
6641,17641152.0
6642,17646465.2
6643,17651779.2
6644,17657094.0
6645,17662409.6
6646,17667726.0
6647,17673043.2
6648,17678361.2
6649,17683680.0
6650,17688999.6
6651,17694320.0
6652,17699641.2
6653,17704963.2
6654,17710286.0
6655,17715609.6
6656,17720934.0
6657,17726259.2
6658,17731585.2
6659,17736912.0
6660,17742239.6
6661,17747568.0
6662,17752897.2
6663,17758227.2
6664,17763558.0
6665,17768889.6
6666,17774222.0
6667,17779555.2
6668,17784889.2
6669,17790224.0
6670,17795559.6
6671,17800896.0
6672,17806233.2
6673,17811571.2
6674,17816910.0
6675,17822249.6
6676,17827590.0
6677,17832931.2
6678,17838273.2
6679,17843616.0
6680,17848959.6
6681,17854304.0
6682,17859649.2
6683,17864995.2
6684,17870342.0
6685,17875689.6
6686,17881038.0
6687,17886387.2
6688,17891737.2
6689,17897088.0
6690,17902439.6
6691,17907792.0
6692,17913145.2
6693,17918499.2
6694,17923854.0
6695,17929209.6
6696,17934566.0
6697,17939923.2
6698,17945281.2
6699,17950640.0
6700,17955999.6
6701,17961360.0
6702,17966721.2
6703,17972083.2
6704,17977446.0
6705,17982809.6
6706,17988174.0
6707,17993539.2
6708,17998905.2
6709,18004272.0
6710,18009639.6
6711,18015008.0
6712,18020377.2
6713,18025747.2
6714,18031118.0
6715,18036489.6
6716,18041862.0
6717,18047235.2
6718,18052609.2
6719,18057984.0
6720,18063359.6
6721,18068736.0
6722,18074113.2
6723,18079491.2
6724,18084870.0
6725,18090249.6
6726,18095630.0
6727,18101011.2
6728,18106393.2
6729,18111776.0
6730,18117159.6
6731,18122544.0
6732,18127929.2
6733,18133315.2
6734,18138702.0
6735,18144089.6
6736,18149478.0
6737,18154867.2
6738,18160257.2
6739,18165648.0
6740,18171039.6
6741,18176432.0
6742,18181825.2
6743,18187219.2
6744,18192614.0
6745,18198009.6
6746,18203406.0
6747,18208803.2
6748,18214201.2
6749,18219600.0
6750,18224999.6
6751,18230400.0
6752,18235801.2
6753,18241203.2
6754,18246606.0
6755,18252009.6
6756,18257414.0
6757,18262819.2
6758,18268225.2
6759,18273632.0
6760,18279039.6
6761,18284448.0
6762,18289857.2
6763,18295267.2
6764,18300678.0
6765,18306089.6
6766,18311502.0
6767,18316915.2
6768,18322329.2
6769,18327744.0
6770,18333159.6
6771,18338576.0
6772,18343993.2
6773,18349411.2
6774,18354830.0
6775,18360249.6
6776,18365670.0
6777,18371091.2
6778,18376513.2
6779,18381936.0
6780,18387359.6
6781,18392784.0
6782,18398209.2
6783,18403635.2
6784,18409062.0
6785,18414489.6
6786,18419918.0
6787,18425347.2
6788,18430777.2
6789,18436208.0
6790,18441639.6
6791,18447072.0
6792,18452505.2
6793,18457939.2
6794,18463374.0
6795,18468809.6
6796,18474246.0
6797,18479683.2
6798,18485121.2
6799,18490560.0
6800,18495999.6
6801,18501440.0
6802,18506881.2
6803,18512323.2
6804,18517766.0
6805,18523209.6
6806,18528654.0
6807,18534099.2
6808,18539545.2
6809,18544992.0
6810,18550439.6
6811,18555888.0
6812,18561337.2
6813,18566787.2
6814,18572238.0
6815,18577689.6
6816,18583142.0
6817,18588595.2
6818,18594049.2
6819,18599504.0
6820,18604959.6
6821,18610416.0
6822,18615873.2
6823,18621331.2
6824,18626790.0
6825,18632249.6
6826,18637710.0
6827,18643171.2
6828,18648633.2
6829,18654096.0
6830,18659559.6
6831,18665024.0
6832,18670489.2
6833,18675955.2
6834,18681422.0
6835,18686889.6
6836,18692358.0
6837,18697827.2
6838,18703297.2
6839,18708768.0
6840,18714239.6
6841,18719712.0
6842,18725185.2
6843,18730659.2
6844,18736134.0
6845,18741609.6
6846,18747086.0
6847,18752563.2
6848,18758041.2
6849,18763520.0
6850,18768999.6
6851,18774480.0
6852,18779961.2
6853,18785443.2
6854,18790926.0
6855,18796409.6
6856,18801894.0
6857,18807379.2
6858,18812865.2
6859,18818352.0
6860,18823839.6
6861,18829328.0
6862,18834817.2
6863,18840307.2
6864,18845798.0
6865,18851289.6
6866,18856782.0
6867,18862275.2
6868,18867769.2
6869,18873264.0
6870,18878759.6
6871,18884256.0
6872,18889753.2
6873,18895251.2
6874,18900750.0
6875,18906249.6
6876,18911750.0
6877,18917251.2
6878,18922753.2
6879,18928256.0
6880,18933759.6
6881,18939264.0
6882,18944769.2
6883,18950275.2
6884,18955782.0
6885,18961289.6
6886,18966798.0
6887,18972307.2
6888,18977817.2
6889,18983328.0
6890,18988839.6
6891,18994352.0
6892,18999865.2
6893,19005379.2
6894,19010894.0
6895,19016409.6
6896,19021926.0
6897,19027443.2
6898,19032961.2
6899,19038480.0
6900,19043999.6
6901,19049520.0
6902,19055041.2
6903,19060563.2
6904,19066086.0
6905,19071609.6
6906,19077134.0
6907,19082659.2
6908,19088185.2
6909,19093712.0
6910,19099239.6
6911,19104768.0
6912,19110297.2
6913,19115827.2
6914,19121358.0
6915,19126889.6
6916,19132422.0
6917,19137955.2
6918,19143489.2
6919,19149024.0
6920,19154559.6
6921,19160096.0
6922,19165633.2
6923,19171171.2
6924,19176710.0
6925,19182249.6
6926,19187790.0
6927,19193331.2
6928,19198873.2
6929,19204416.0
6930,19209959.6
6931,19215504.0
6932,19221049.2
6933,19226595.2
6934,19232142.0
6935,19237689.6
6936,19243238.0
6937,19248787.2
6938,19254337.2
6939,19259888.0
6940,19265439.6
6941,19270992.0
6942,19276545.2
6943,19282099.2
6944,19287654.0
6945,19293209.6
6946,19298766.0
6947,19304323.2
6948,19309881.2
6949,19315440.0
6950,19320999.6
6951,19326560.0
6952,19332121.2
6953,19337683.2
6954,19343246.0
6955,19348809.6
6956,19354374.0
6957,19359939.2
6958,19365505.2
6959,19371072.0
6960,19376639.6
6961,19382208.0
6962,19387777.2
6963,19393347.2
6964,19398918.0
6965,19404489.6
6966,19410062.0
6967,19415635.2
6968,19421209.2
6969,19426784.0
6970,19432359.6
6971,19437936.0
6972,19443513.2
6973,19449091.2
6974,19454670.0
6975,19460249.6
6976,19465830.0
6977,19471411.2
6978,19476993.2
6979,19482576.0
6980,19488159.6
6981,19493744.0
6982,19499329.2
6983,19504915.2
6984,19510502.0
6985,19516089.6
6986,19521678.0
6987,19527267.2
6988,19532857.2
6989,19538448.0
6990,19544039.6
6991,19549632.0
6992,19555225.2
6993,19560819.2
6994,19566414.0
6995,19572009.6
6996,19577606.0
6997,19583203.2
6998,19588801.2
6999,19594400.0
7000,19599999.6
7001,19605600.0
7002,19611201.2
7003,19616803.2
7004,19622406.0
7005,19628009.6
7006,19633614.0
7007,19639219.2
7008,19644825.2
7009,19650432.0
7010,19656039.6
7011,19661648.0
7012,19667257.2
7013,19672867.2
7014,19678478.0
7015,19684089.6
7016,19689702.0
7017,19695315.2
7018,19700929.2
7019,19706544.0
7020,19712159.6
7021,19717776.0
7022,19723393.2
7023,19729011.2
7024,19734630.0
7025,19740249.6
7026,19745870.0
7027,19751491.2
7028,19757113.2
7029,19762736.0
7030,19768359.6
7031,19773984.0
7032,19779609.2
7033,19785235.2
7034,19790862.0
7035,19796489.6
7036,19802118.0
7037,19807747.2
7038,19813377.2
7039,19819008.0
7040,19824639.6
7041,19830272.0
7042,19835905.2
7043,19841539.2
7044,19847174.0
7045,19852809.6
7046,19858446.0
7047,19864083.2
7048,19869721.2
7049,19875360.0
7050,19880999.6
7051,19886640.0
7052,19892281.2
7053,19897923.2
7054,19903566.0
7055,19909209.6
7056,19914854.0
7057,19920499.2
7058,19926145.2
7059,19931792.0
7060,19937439.6
7061,19943088.0
7062,19948737.2
7063,19954387.2
7064,19960038.0
7065,19965689.6
7066,19971342.0
7067,19976995.2
7068,19982649.2
7069,19988304.0
7070,19993959.6
7071,19999616.0
7072,20005273.2
7073,20010931.2
7074,20016590.0
7075,20022249.6
7076,20027910.0
7077,20033571.2
7078,20039233.2
7079,20044896.0
7080,20050559.6
7081,20056224.0
7082,20061889.2
7083,20067555.2
7084,20073222.0
7085,20078889.6
7086,20084558.0
7087,20090227.2
7088,20095897.2
7089,20101568.0
7090,20107239.6
7091,20112912.0
7092,20118585.2
7093,20124259.2
7094,20129934.0
7095,20135609.6
7096,20141286.0
7097,20146963.2
7098,20152641.2
7099,20158320.0
7100,20163999.6
7101,20169680.0
7102,20175361.2
7103,20181043.2
7104,20186726.0
7105,20192409.6
7106,20198094.0
7107,20203779.2
7108,20209465.2
7109,20215152.0
7110,20220839.6
7111,20226528.0
7112,20232217.2
7113,20237907.2
7114,20243598.0
7115,20249289.6
7116,20254982.0
7117,20260675.2
7118,20266369.2
7119,20272064.0
7120,20277759.6
7121,20283456.0
7122,20289153.2
7123,20294851.2
7124,20300550.0
7125,20306249.6
7126,20311950.0
7127,20317651.2
7128,20323353.2
7129,20329056.0
7130,20334759.6
7131,20340464.0
7132,20346169.2
7133,20351875.2
7134,20357582.0
7135,20363289.6
7136,20368998.0
7137,20374707.2
7138,20380417.2
7139,20386128.0
7140,20391839.6
7141,20397552.0
7142,20403265.2
7143,20408979.2
7144,20414694.0
7145,20420409.6
7146,20426126.0
7147,20431843.2
7148,20437561.2
7149,20443280.0
7150,20448999.6
7151,20454720.0
7152,20460441.2
7153,20466163.2
7154,20471886.0
7155,20477609.6
7156,20483334.0
7157,20489059.2
7158,20494785.2
7159,20500512.0
7160,20506239.6
7161,20511968.0
7162,20517697.2
7163,20523427.2
7164,20529158.0
7165,20534889.6
7166,20540622.0
7167,20546355.2
7168,20552089.2
7169,20557824.0
7170,20563559.6
7171,20569296.0
7172,20575033.2
7173,20580771.2
7174,20586510.0
7175,20592249.6
7176,20597990.0
7177,20603731.2
7178,20609473.2
7179,20615216.0
7180,20620959.6
7181,20626704.0
7182,20632449.2
7183,20638195.2
7184,20643942.0
7185,20649689.6
7186,20655438.0
7187,20661187.2
7188,20666937.2
7189,20672688.0
7190,20678439.6
7191,20684192.0
7192,20689945.2
7193,20695699.2
7194,20701454.0
7195,20707209.6
7196,20712966.0
7197,20718723.2
7198,20724481.2
7199,20730240.0
7200,20735999.6
7201,20741760.0
7202,20747521.2
7203,20753283.2
7204,20759046.0
7205,20764809.6
7206,20770574.0
7207,20776339.2
7208,20782105.2
7209,20787872.0
7210,20793639.6
7211,20799408.0
7212,20805177.2
7213,20810947.2
7214,20816718.0
7215,20822489.6
7216,20828262.0
7217,20834035.2
7218,20839809.2
7219,20845584.0
7220,20851359.6
7221,20857136.0
7222,20862913.2
7223,20868691.2
7224,20874470.0
7225,20880249.6
7226,20886030.0
7227,20891811.2
7228,20897593.2
7229,20903376.0
7230,20909159.6
7231,20914944.0
7232,20920729.2
7233,20926515.2
7234,20932302.0
7235,20938089.6
7236,20943878.0
7237,20949667.2
7238,20955457.2
7239,20961248.0
7240,20967039.6
7241,20972832.0
7242,20978625.2
7243,20984419.2
7244,20990214.0
7245,20996009.6
7246,21001806.0
7247,21007603.2
7248,21013401.2
7249,21019200.0
7250,21024999.6
7251,21030800.0
7252,21036601.2
7253,21042403.2
7254,21048206.0
7255,21054009.6
7256,21059814.0
7257,21065619.2
7258,21071425.2
7259,21077232.0
7260,21083039.6
7261,21088848.0
7262,21094657.2
7263,21100467.2
7264,21106278.0
7265,21112089.6
7266,21117902.0
7267,21123715.2
7268,21129529.2
7269,21135344.0
7270,21141159.6
7271,21146976.0
7272,21152793.2
7273,21158611.2
7274,21164430.0
7275,21170249.6
7276,21176070.0
7277,21181891.2
7278,21187713.2
7279,21193536.0
7280,21199359.6
7281,21205184.0
7282,21211009.2
7283,21216835.2
7284,21222662.0
7285,21228489.6
7286,21234318.0
7287,21240147.2
7288,21245977.2
7289,21251808.0
7290,21257639.6
7291,21263472.0
7292,21269305.2
7293,21275139.2
7294,21280974.0
7295,21286809.6
7296,21292646.0
7297,21298483.2
7298,21304321.2
7299,21310160.0
7300,21315999.6
7301,21321840.0
7302,21327681.2
7303,21333523.2
7304,21339366.0
7305,21345209.6
7306,21351054.0
7307,21356899.2
7308,21362745.2
7309,21368592.0
7310,21374439.6
7311,21380288.0
7312,21386137.2
7313,21391987.2
7314,21397838.0
7315,21403689.6
7316,21409542.0
7317,21415395.2
7318,21421249.2
7319,21427104.0
7320,21432959.6
7321,21438816.0
7322,21444673.2
7323,21450531.2
7324,21456390.0
7325,21462249.6
7326,21468110.0
7327,21473971.2
7328,21479833.2
7329,21485696.0
7330,21491559.6
7331,21497424.0
7332,21503289.2
7333,21509155.2
7334,21515022.0
7335,21520889.6
7336,21526758.0
7337,21532627.2
7338,21538497.2
7339,21544368.0
7340,21550239.6
7341,21556112.0
7342,21561985.2
7343,21567859.2
7344,21573734.0
7345,21579609.6
7346,21585486.0
7347,21591363.2
7348,21597241.2
7349,21603120.0
7350,21608999.6
7351,21614880.0
7352,21620761.2
7353,21626643.2
7354,21632526.0
7355,21638409.6
7356,21644294.0
7357,21650179.2
7358,21656065.2
7359,21661952.0
7360,21667839.6
7361,21673728.0
7362,21679617.2
7363,21685507.2
7364,21691398.0
7365,21697289.6
7366,21703182.0
7367,21709075.2
7368,21714969.2
7369,21720864.0
7370,21726759.6
7371,21732656.0
7372,21738553.2
7373,21744451.2
7374,21750350.0
7375,21756249.6
7376,21762150.0
7377,21768051.2
7378,21773953.2
7379,21779856.0
7380,21785759.6
7381,21791664.0
7382,21797569.2
7383,21803475.2
7384,21809382.0
7385,21815289.6
7386,21821198.0
7387,21827107.2
7388,21833017.2
7389,21838928.0
7390,21844839.6
7391,21850752.0
7392,21856665.2
7393,21862579.2
7394,21868494.0
7395,21874409.6
7396,21880326.0
7397,21886243.2
7398,21892161.2
7399,21898080.0
7400,21903999.6
7401,21909920.0
7402,21915841.2
7403,21921763.2
7404,21927686.0
7405,21933609.6
7406,21939534.0
7407,21945459.2
7408,21951385.2
7409,21957312.0
7410,21963239.6
7411,21969168.0
7412,21975097.2
7413,21981027.2
7414,21986958.0
7415,21992889.6
7416,21998822.0
7417,22004755.2
7418,22010689.2
7419,22016624.0
7420,22022559.6
7421,22028496.0
7422,22034433.2
7423,22040371.2
7424,22046310.0
7425,22052249.6
7426,22058190.0
7427,22064131.2
7428,22070073.2
7429,22076016.0
7430,22081959.6
7431,22087904.0
7432,22093849.2
7433,22099795.2
7434,22105742.0
7435,22111689.6
7436,22117638.0
7437,22123587.2
7438,22129537.2
7439,22135488.0
7440,22141439.6
7441,22147392.0
7442,22153345.2
7443,22159299.2
7444,22165254.0
7445,22171209.6
7446,22177166.0
7447,22183123.2
7448,22189081.2
7449,22195040.0
7450,22200999.6
7451,22206960.0
7452,22212921.2
7453,22218883.2
7454,22224846.0
7455,22230809.6
7456,22236774.0
7457,22242739.2
7458,22248705.2
7459,22254672.0
7460,22260639.6
7461,22266608.0
7462,22272577.2
7463,22278547.2
7464,22284518.0
7465,22290489.6
7466,22296462.0
7467,22302435.2
7468,22308409.2
7469,22314384.0
7470,22320359.6
7471,22326336.0
7472,22332313.2
7473,22338291.2
7474,22344270.0
7475,22350249.6
7476,22356230.0
7477,22362211.2
7478,22368193.2
7479,22374176.0
7480,22380159.6
7481,22386144.0
7482,22392129.2
7483,22398115.2
7484,22404102.0
7485,22410089.6
7486,22416078.0
7487,22422067.2
7488,22428057.2
7489,22434048.0
7490,22440039.6
7491,22446032.0
7492,22452025.2
7493,22458019.2
7494,22464014.0
7495,22470009.6
7496,22476006.0
7497,22482003.2
7498,22488001.2
7499,22494000.0
7500,22499999.6
7501,22506000.0
7502,22512001.2
7503,22518003.2
7504,22524006.0
7505,22530009.6
7506,22536014.0
7507,22542019.2
7508,22548025.2
7509,22554032.0
7510,22560039.6
7511,22566048.0
7512,22572057.2
7513,22578067.2
7514,22584078.0
7515,22590089.6
7516,22596102.0
7517,22602115.2
7518,22608129.2
7519,22614144.0
7520,22620159.6
7521,22626176.0
7522,22632193.2
7523,22638211.2
7524,22644230.0
7525,22650249.6
7526,22656270.0
7527,22662291.2
7528,22668313.2
7529,22674336.0
7530,22680359.6
7531,22686384.0
7532,22692409.2
7533,22698435.2
7534,22704462.0
7535,22710489.6
7536,22716518.0
7537,22722547.2
7538,22728577.2
7539,22734608.0
7540,22740639.6
7541,22746672.0
7542,22752705.2
7543,22758739.2
7544,22764774.0
7545,22770809.6
7546,22776846.0
7547,22782883.2
7548,22788921.2
7549,22794960.0
7550,22800999.6
7551,22807040.0
7552,22813081.2
7553,22819123.2
7554,22825166.0
7555,22831209.6
7556,22837254.0
7557,22843299.2
7558,22849345.2
7559,22855392.0
7560,22861439.6
7561,22867488.0
7562,22873537.2
7563,22879587.2
7564,22885638.0
7565,22891689.6
7566,22897742.0
7567,22903795.2
7568,22909849.2
7569,22915904.0
7570,22921959.6
7571,22928016.0
7572,22934073.2
7573,22940131.2
7574,22946190.0
7575,22952249.6
7576,22958310.0
7577,22964371.2
7578,22970433.2
7579,22976496.0
7580,22982559.6
7581,22988624.0
7582,22994689.2
7583,23000755.2
7584,23006822.0
7585,23012889.6
7586,23018958.0
7587,23025027.2
7588,23031097.2
7589,23037168.0
7590,23043239.6
7591,23049312.0
7592,23055385.2
7593,23061459.2
7594,23067534.0
7595,23073609.6
7596,23079686.0
7597,23085763.2
7598,23091841.2
7599,23097920.0
7600,23103999.6
7601,23110080.0
7602,23116161.2
7603,23122243.2
7604,23128326.0
7605,23134409.6
7606,23140494.0
7607,23146579.2
7608,23152665.2
7609,23158752.0
7610,23164839.6
7611,23170928.0
7612,23177017.2
7613,23183107.2
7614,23189198.0
7615,23195289.6
7616,23201382.0
7617,23207475.2
7618,23213569.2
7619,23219664.0
7620,23225759.6
7621,23231856.0
7622,23237953.2
7623,23244051.2
7624,23250150.0
7625,23256249.6
7626,23262350.0
7627,23268451.2
7628,23274553.2
7629,23280656.0
7630,23286759.6
7631,23292864.0
7632,23298969.2
7633,23305075.2
7634,23311182.0
7635,23317289.6
7636,23323398.0
7637,23329507.2
7638,23335617.2
7639,23341728.0
7640,23347839.6
7641,23353952.0
7642,23360065.2
7643,23366179.2
7644,23372294.0
7645,23378409.6
7646,23384526.0
7647,23390643.2
7648,23396761.2
7649,23402880.0
7650,23408999.6
7651,23415120.0
7652,23421241.2
7653,23427363.2
7654,23433486.0
7655,23439609.6
7656,23445734.0
7657,23451859.2
7658,23457985.2
7659,23464112.0
7660,23470239.6
7661,23476368.0
7662,23482497.2
7663,23488627.2
7664,23494758.0
7665,23500889.6
7666,23507022.0
7667,23513155.2
7668,23519289.2
7669,23525424.0
7670,23531559.6
7671,23537696.0
7672,23543833.2
7673,23549971.2
7674,23556110.0
7675,23562249.6
7676,23568390.0
7677,23574531.2
7678,23580673.2
7679,23586816.0
7680,23592959.6
7681,23599104.0
7682,23605249.2
7683,23611395.2
7684,23617542.0
7685,23623689.6
7686,23629838.0
7687,23635987.2
7688,23642137.2
7689,23648288.0
7690,23654439.6
7691,23660592.0
7692,23666745.2
7693,23672899.2
7694,23679054.0
7695,23685209.6
7696,23691366.0
7697,23697523.2
7698,23703681.2
7699,23709840.0
7700,23715999.6
7701,23722160.0
7702,23728321.2
7703,23734483.2
7704,23740646.0
7705,23746809.6
7706,23752974.0
7707,23759139.2
7708,23765305.2
7709,23771472.0
7710,23777639.6
7711,23783808.0
7712,23789977.2
7713,23796147.2
7714,23802318.0
7715,23808489.6
7716,23814662.0
7717,23820835.2
7718,23827009.2
7719,23833184.0
7720,23839359.6
7721,23845536.0
7722,23851713.2
7723,23857891.2
7724,23864070.0
7725,23870249.6
7726,23876430.0
7727,23882611.2
7728,23888793.2
7729,23894976.0
7730,23901159.6
7731,23907344.0
7732,23913529.2
7733,23919715.2
7734,23925902.0
7735,23932089.6
7736,23938278.0
7737,23944467.2
7738,23950657.2
7739,23956848.0
7740,23963039.6
7741,23969232.0
7742,23975425.2
7743,23981619.2
7744,23987814.0
7745,23994009.6
7746,24000206.0
7747,24006403.2
7748,24012601.2
7749,24018800.0
7750,24024999.6
7751,24031200.0
7752,24037401.2
7753,24043603.2
7754,24049806.0
7755,24056009.6
7756,24062214.0
7757,24068419.2
7758,24074625.2
7759,24080832.0
7760,24087039.6
7761,24093248.0
7762,24099457.2
7763,24105667.2
7764,24111878.0
7765,24118089.6
7766,24124302.0
7767,24130515.2
7768,24136729.2
7769,24142944.0
7770,24149159.6
7771,24155376.0
7772,24161593.2
7773,24167811.2
7774,24174030.0
7775,24180249.6
7776,24186470.0
7777,24192691.2
7778,24198913.2
7779,24205136.0
7780,24211359.6
7781,24217584.0
7782,24223809.2
7783,24230035.2
7784,24236262.0
7785,24242489.6
7786,24248718.0
7787,24254947.2
7788,24261177.2
7789,24267408.0
7790,24273639.6
7791,24279872.0
7792,24286105.2
7793,24292339.2
7794,24298574.0
7795,24304809.6
7796,24311046.0
7797,24317283.2
7798,24323521.2
7799,24329760.0
7800,24335999.6
7801,24342240.0
7802,24348481.2
7803,24354723.2
7804,24360966.0
7805,24367209.6
7806,24373454.0
7807,24379699.2
7808,24385945.2
7809,24392192.0
7810,24398439.6
7811,24404688.0
7812,24410937.2
7813,24417187.2
7814,24423438.0
7815,24429689.6
7816,24435942.0
7817,24442195.2
7818,24448449.2
7819,24454704.0
7820,24460959.6
7821,24467216.0
7822,24473473.2
7823,24479731.2
7824,24485990.0
7825,24492249.6
7826,24498510.0
7827,24504771.2
7828,24511033.2
7829,24517296.0
7830,24523559.6
7831,24529824.0
7832,24536089.2
7833,24542355.2
7834,24548622.0
7835,24554889.6
7836,24561158.0
7837,24567427.2
7838,24573697.2
7839,24579968.0
7840,24586239.6
7841,24592512.0
7842,24598785.2
7843,24605059.2
7844,24611334.0
7845,24617609.6
7846,24623886.0
7847,24630163.2
7848,24636441.2
7849,24642720.0
7850,24648999.6
7851,24655280.0
7852,24661561.2
7853,24667843.2
7854,24674126.0
7855,24680409.6
7856,24686694.0
7857,24692979.2
7858,24699265.2
7859,24705552.0
7860,24711839.6
7861,24718128.0
7862,24724417.2
7863,24730707.2
7864,24736998.0
7865,24743289.6
7866,24749582.0
7867,24755875.2
7868,24762169.2
7869,24768464.0
7870,24774759.6
7871,24781056.0
7872,24787353.2
7873,24793651.2
7874,24799950.0
7875,24806249.6
7876,24812550.0
7877,24818851.2
7878,24825153.2
7879,24831456.0
7880,24837759.6
7881,24844064.0
7882,24850369.2
7883,24856675.2
7884,24862982.0
7885,24869289.6
7886,24875598.0
7887,24881907.2
7888,24888217.2
7889,24894528.0
7890,24900839.6
7891,24907152.0
7892,24913465.2
7893,24919779.2
7894,24926094.0
7895,24932409.6
7896,24938726.0
7897,24945043.2
7898,24951361.2
7899,24957680.0
7900,24963999.6
7901,24970320.0
7902,24976641.2
7903,24982963.2
7904,24989286.0
7905,24995609.6
7906,25001934.0
7907,25008259.2
7908,25014585.2
7909,25020912.0
7910,25027239.6
7911,25033568.0
7912,25039897.2
7913,25046227.2
7914,25052558.0
7915,25058889.6
7916,25065222.0
7917,25071555.2
7918,25077889.2
7919,25084224.0
7920,25090559.6
7921,25096896.0
7922,25103233.2
7923,25109571.2
7924,25115910.0
7925,25122249.6
7926,25128590.0
7927,25134931.2
7928,25141273.2
7929,25147616.0
7930,25153959.6
7931,25160304.0
7932,25166649.2
7933,25172995.2
7934,25179342.0
7935,25185689.6
7936,25192038.0
7937,25198387.2
7938,25204737.2
7939,25211088.0
7940,25217439.6
7941,25223792.0
7942,25230145.2
7943,25236499.2
7944,25242854.0
7945,25249209.6
7946,25255566.0
7947,25261923.2
7948,25268281.2
7949,25274640.0
7950,25280999.6
7951,25287360.0
7952,25293721.2
7953,25300083.2
7954,25306446.0
7955,25312809.6
7956,25319174.0
7957,25325539.2
7958,25331905.2
7959,25338272.0
7960,25344639.6
7961,25351008.0
7962,25357377.2
7963,25363747.2
7964,25370118.0
7965,25376489.6
7966,25382862.0
7967,25389235.2
7968,25395609.2
7969,25401984.0
7970,25408359.6
7971,25414736.0
7972,25421113.2
7973,25427491.2
7974,25433870.0
7975,25440249.6
7976,25446630.0
7977,25453011.2
7978,25459393.2
7979,25465776.0
7980,25472159.6
7981,25478544.0
7982,25484929.2
7983,25491315.2
7984,25497702.0
7985,25504089.6
7986,25510478.0
7987,25516867.2
7988,25523257.2
7989,25529648.0
7990,25536039.6
7991,25542432.0
7992,25548825.2
7993,25555219.2
7994,25561614.0
7995,25568009.6
7996,25574406.0
7997,25580803.2
7998,25587201.2
7999,25593600.0
8000,25599999.6
8001,25606400.0
8002,25612801.2
8003,25619203.2
8004,25625606.0
8005,25632009.6
8006,25638414.0
8007,25644819.2
8008,25651225.2
8009,25657632.0
8010,25664039.6
8011,25670448.0
8012,25676857.2
8013,25683267.2
8014,25689678.0
8015,25696089.6
8016,25702502.0
8017,25708915.2
8018,25715329.2
8019,25721744.0
8020,25728159.6
8021,25734576.0
8022,25740993.2
8023,25747411.2
8024,25753830.0
8025,25760249.6
8026,25766670.0
8027,25773091.2
8028,25779513.2
8029,25785936.0
8030,25792359.6
8031,25798784.0
8032,25805209.2
8033,25811635.2
8034,25818062.0
8035,25824489.6
8036,25830918.0
8037,25837347.2
8038,25843777.2
8039,25850208.0
8040,25856639.6
8041,25863072.0
8042,25869505.2
8043,25875939.2
8044,25882374.0
8045,25888809.6
8046,25895246.0
8047,25901683.2
8048,25908121.2
8049,25914560.0
8050,25920999.6
8051,25927440.0
8052,25933881.2
8053,25940323.2
8054,25946766.0
8055,25953209.6
8056,25959654.0
8057,25966099.2
8058,25972545.2
8059,25978992.0
8060,25985439.6
