Eigenstate,Energy,Diagonal Energy,Residual Energy
1441,830593.999025517236390263155345409050,830593.999025936844231149564199854087,-4.19607840886408854445037E-7
1442,831747.199165177156691855755559691156,831747.199165594738419894588218153564,-4.17581728038832658462408E-7
1443,832901.199304740258735024054243265749,832901.199305155816038207897621222508,-4.15557303183843377956759E-7
1444,834055.999444206676667849303210973512,834055.999444620211227956426977002470,-4.13534560107123766028958E-7
1445,835211.599583576544359100629595785878,835211.599583988057851713263045355064,-4.11513492612633449569186E-7
1446,836367.999722849995400021728610973918,836367.999723259489494545697580931482,-4.09494094523968969957564E-7
1447,837525.199862027163104687706410378453,837525.199862434639464372837893744698,-4.07476359685131483366245E-7
1448,838683.200001108180511080137529210672,838683.200001513640793038438530892256,-4.05460281958301001681584E-7
1449,839842.000140093180381443438101637389,839842.000140496626236668511837128370,-4.03445855225073735490981E-7
1450,841001.600278982295202997735485532051,841001.600279383728276386549076013088,-4.01433073388813590481037E-7
1451,842162.000417775657189373876446922422,842162.000418175079119743962672205459,-3.99421930370086225283037E-7
1452,843323.200556473398280612360074968121,843323.200556870810700720086211465254,-3.97412420107726136497133E-7
1453,844485.200695075650144948143346344786,844485.200695471054681510227243520057,-3.95404536562083897175271E-7
1454,845648.000833582544177742847925993537,845648.000833975942451452835600344805,-3.93398273709987674351268E-7
1455,846811.600971994211503982507811374965,846811.600972385605129532777320178452,-3.91393625550269508803487E-7
1456,847976.001110310782978283373762093625,847976.001110700173564381334647522651,-3.89390586097960885429026E-7
1457,849141.201248532389185961030703396745,849141.201248919778335349037714864032,-3.87389149388007011467287E-7
1458,850307.201386659160443389532650784564,850307.201387044549752863275103247219,-3.85389309473742452462655E-7
1459,851474.001524691226798359108910866295,851474.001525074617858785904402849154,-3.83391060426795491982859E-7
1460,852641.601662628718032577050407240091,852641.601663010112428916526136994644,-3.81394396339475729754553E-7
1461,853810.001800471763659527877598766247,853810.001800851162970846820398714542,-3.79399311318942799948295E-7
1462,854979.201938220492928042718095126524,854979.201938597898727536652456482250,-3.77405799493934361355726E-7
1463,856149.202075875034821946364556748193,856149.202076250448676956462193640809,-3.75413855010097636892616E-7
1464,857320.002213435518059339899650197043,857320.002213808941531372042987255052,-3.73423472032143337058009E-7
1465,858491.602350902071096177640493892244,858491.602351273505740920647313848818,-3.71434644743006819956574E-7
1466,859664.002488274822124122752759148412,859664.002488644269491465323385962527,-3.69447367342570626814115E-7
1467,860837.202625553899073407489293635196,860837.202625921360707455799636743452,-3.67461634048310343108256E-7
1468,862011.202762739429612829257321418580,862011.202763104907051928484719945217,-3.65477439099227398526637E-7
1469,863186.002899831541150115670254539732,863186.002900195035926864078070501522,-3.63494776748407815961790E-7
1470,864361.603036830360832634418399203384,864361.603037191874473902791025674288,-3.61513641268372626470904E-7
1471,865538.003173736015548467203965294891,865538.003174095549575417178506773816,-3.59534026949974541478925E-7
1472,866715.203310548631927126223347651413,866715.203310906187855227360140307136,-3.57555928101136792655723E-7
1473,867893.203447268336340268504184553743,867893.203447623915679316241379124649,-3.55579339047737194570906E-7
1474,869072.003583895254901697784037430349,869072.003584248859155829513502420827,-3.53604254131729464990478E-7
1475,870251.603720429513469506925253853288,870251.603720781144137221316979176346,-3.51630667714391725323058E-7
1476,871432.003856871237645365500304428816,871432.003857220896219539020347010438,-3.49658574173520042581622E-7
1477,872613.203993220552775590517445266395,872613.203993568240743496051893902260,-3.47687967905534448635865E-7
1478,873795.204129477583952222264626414130,873795.204129823302795544731339911756,-3.45718843322466713497626E-7
1479,874978.004265642456013021927244317054,874978.004265986207207876269837180565,-3.43751194854342592863511E-7
1480,876161.604401715293543260963542230483,876161.604402057078560208822772799419,-3.41785016947859230568936E-7
1481,877346.004537696220876077806165646850,877346.004538036041180145100329382572,-3.39820304067294163735722E-7
1482,878531.204673585362091405354960869627,878531.204673923219142099535803346431,-3.37857050694180842476804E-7
1483,879717.204809382841019190028013357455,879717.204809718736270516780650073458,-3.35895251326752636716003E-7
1484,880904.004945088781238676408620789209,880904.004945422716139156483362764219,-3.33934900480074741975010E-7
1485,882091.605080703306079479841081220158,882091.605081035282072166121154158856,-3.31975992686280072938698E-7
1486,883280.005216226538621945169333878530,883280.005216556557144438610517110502,-3.30018522493441183231972E-7
1487,884469.205351658601697860344869659868,884469.205351986664182327528345733232,-3.28062484467183476073364E-7
1488,885659.205486999617892245095280255002,885659.205487325725765435164738270266,-3.26107873190069458015264E-7
1489,886850.005622249709541563900952851338,886850.005622573864224824470194225362,-3.24154683260569241374024E-7
1490,888041.605757408998736944218838648478,888041.605757731201646237550659526716,-3.22202909293331820878238E-7
1491,889234.005892477607323459573513640889,889234.005892797859869380446405379010,-3.20252545920872891738121E-7
1492,890427.206027455656900848934957664416,890427.206027773960488638353149411365,-3.18303587789418191746949E-7
1493,891621.206162343268825299826917440965,891621.206162659624854863674858545646,-3.16356029563847941104681E-7
1494,892816.006297140564208019819354021910,892816.006297454974073945581506701470,-3.14409865925762152679560E-7
1495,894011.606431847663917743611801551864,894011.606432160129009313282998812770,-3.12465091569671197260906E-7
1496,895208.006566464688581083766824835933,895208.006566775210282293639731400600,-3.10521701209872906564667E-7
1497,896405.206700991758582178302400621796,896405.206701300338271753552032000633,-3.08579689575249631378837E-7
1498,897603.206835428994064120087081697659,897603.206835735633115530402401457336,-3.06639051410315319759677E-7
1499,898802.006969776514929671018668376408,898802.006970081214711147276635071415,-3.04699781476257966695007E-7
1500,900001.607104034440841979290784172165,900001.607104337202716528184943746955,-3.02761874548894159574790E-7
1501,901202.007238202891224219603012759656,901202.007238503716549640451393419012,-3.00825325420848380659356E-7
1502,902403.207372281985261381729090066051,902403.207372580875390282766707920507,-2.98890128901037617854456E-7
1503,903605.207506271841899913665509836792,903605.207506568798179727577708410114,-2.96956279813912198573322E-7
1504,904808.007640172579849869454880602871,904808.007640467603622866750676812780,-2.95023772997295796209909E-7
1505,906011.607773984317584189833675752142,906011.607774277410187496350234674498,-2.93092603306516558922356E-7
1506,907216.007907707173339776812505409882,907216.007907998336105389471024881555,-2.91162765612658519471673E-7
1507,908421.208041341265117852772553426967,908421.208041630499372653848272235368,-2.89234254801075718808401E-7
1508,909627.208174886710684673816069975332,909627.208175174017750447078904599417,-2.87307065773262834624085E-7
1509,910834.008308343627572959131048395290,910834.008308629008766407063795194337,-2.85381193447932746799047E-7
1510,912041.608441712133080823308412836148,912041.608441995589713579176080876652,-2.83456632755867668040504E-7
1511,913250.008574992344274633131628328328,913250.008575273877653277145646728852,-2.81533378644014018400524E-7
1512,914459.208708184377987220021507708105,914459.208708463989413295006323190582,-2.79611426074984815482477E-7
1513,915669.208841288350820384521148104523,915669.208841566041590410369810074490,-2.77690770025848661969967E-7
1514,916880.008974304379144895196254874779,916880.008974580150550384425676566636,-2.75771405489229421691857E-7
1515,918091.609107232579100488657196929409,918091.609107506432427961941361226085,-2.73853327473284164296676E-7
1516,919304.009240073066596944293755491326,919304.009240345003127944093853706372,-2.71936530999800098215046E-7
1517,920517.209372825957315511699752117741,920517.209373095978326618911937050398,-2.70021011107212184932657E-7
1518,921731.209505491366708199504605200590,921731.209505759473471046055066543078,-2.68106762846550461342488E-7
1519,922946.009638069409999202155462209584,922946.009638335603780487255612005729,-2.66193781285100149796145E-7
1520,924161.609770560202184545077104191124,924161.609770824484246048708297222547,-2.64282061503631193031423E-7
1521,925378.009902963858033870462583642148,925378.009903226229632469123002810129,-2.62371598598660419167981E-7
1522,926595.210035280492090795326219463132,926595.210035540954478477335326789877,-2.60462387682009107326745E-7
1523,927813.210167510218672555178391856467,927813.210167768773096434696024014682,-2.58554423879517632158215E-7
1524,929032.010299653151871793051772067139,929032.010299909799574123123809038241,-2.56647702330072036971102E-7
1525,930251.610431709405556558051814212357,930251.610431964147774745105356114249,-2.54742218187053541901892E-7
1526,931472.010563679093370661693171886203,931472.010563931931337281305859770321,-2.52837966619612687884118E-7
1527,932693.210695562328734752563691793142,932693.210695813263677563400716529360,-2.50934942810837024736218E-7
1528,933915.210827359224847031241387165425,933915.210827608257988989296646056900,-2.49033141958055258891475E-7
1529,935138.010959069894682892819216820274,935138.010959317027242165521130587587,-2.47132559272701913767313E-7
1530,936361.611090694450996358095047549845,936361.611090939684186337664657219358,-2.45233189979569609669513E-7
1531,937586.011222233006320787573576887610,937586.011222476341350105601839061893,-2.43335029318028262174283E-7
1532,938811.211353685672968881095996380140,938811.211353927111041423491415236215,-2.41438072542395418856075E-7
1533,940037.211485052563033394580229905776,940037.211485292105348314997372021222,-2.39542314920417142115446E-7
1534,941264.011616333788388212446816574922,941264.011616571436139946120624576871,-2.37647751733673808001949E-7
1535,942491.611747529460687275377808518530,942491.611747765215065552367335220793,-2.35754378276989526702263E-7
1536,943720.011878639691367797723712941989,943720.011878873553557657243958593709,-2.33862189859520245651720E-7
1537,944949.212009664591648837357348765259,944949.212009896562830641814999363023,-2.31971181804457650597764E-7
1538,946179.212140604272532010412422876848,946179.212140834353881459924133371282,-2.30081349449511710494434E-7
1539,947410.012271458844803282185796098718,947410.012271687037491426247010504174,-2.28192688144061214405456E-7
1540,948641.612402228419031891033321142822,948641.612402454724225143459572970171,-2.26305193252426251827349E-7
