Matrix size,Predicted Coefficient,Original Coefficient,Original - Constant,Error,Formula
907,0.2060895604861946,0.2071713148728901,0.0016813148728900829,-0.005221545209380021,0.15552exp(-x^0.25187) + 0.20549
908,0.20608863613187306,0.2071702339845013,0.0016802339845012892,-0.005220816870386657,0.15552exp(-x^0.25187) + 0.20549
909,0.20608771396217507,0.2071691546958465,0.0016791546958465076,-0.005220085660238143,0.15552exp(-x^0.25187) + 0.20549
910,0.20608679396993557,0.2071680770036815,0.0016780770036814996,-0.005219351597914016,0.15552exp(-x^0.25187) + 0.20549
911,0.2060858761480201,0.2071670009032508,0.0016770009032507915,-0.0052186146949899466,0.15552exp(-x^0.25187) + 0.20549
912,0.2060849604893244,0.2071659263901563,0.0016759263901562904,-0.005217874964612238,0.15552exp(-x^0.25187) + 0.20549
913,0.20608404698677438,0.207164853460072,0.0016748534600719844,-0.005217132420128025,0.15552exp(-x^0.25187) + 0.20549
914,0.20608313563332592,0.2071637821096078,0.0016737821096078076,-0.005216387079234423,0.15552exp(-x^0.25187) + 0.20549
915,0.2060822264219647,0.2071627123344163,0.001672712334416293,-0.005215638954887846,0.15552exp(-x^0.25187) + 0.20549
916,0.20608131934570606,0.207161644129674,0.0016716441296739937,-0.005214888057616034,0.15552exp(-x^0.25187) + 0.20549
917,0.2060804143975949,0.2071605775214663,0.0016705775214662932,-0.005214134546228903,0.15552exp(-x^0.25187) + 0.20549
918,0.20607951157070536,0.2071595124172695,0.0016695124172694809,-0.005213378009833979,0.15552exp(-x^0.25187) + 0.20549
919,0.20607861085814091,0.2071584489009721,0.0016684489009720915,-0.005212618884530157,0.15552exp(-x^0.25187) + 0.20549
920,0.20607771225303395,0.2071573869392842,0.001667386939284199,-0.005211857043585396,0.15552exp(-x^0.25187) + 0.20549
921,0.2060768157485459,0.2071563265336808,0.0016663265336807898,-0.005211092527069858,0.15552exp(-x^0.25187) + 0.20549
922,0.20607592133786676,0.2071552676638328,0.0016652676638327923,-0.005210325270210272,0.15552exp(-x^0.25187) + 0.20549
923,0.20607502901421526,0.2071542103418025,0.0016642103418025023,-0.005209555363642421,0.15552exp(-x^0.25187) + 0.20549
924,0.20607413877083855,0.2071531545581477,0.0016631545581476948,-0.00520878279459786,0.15552exp(-x^0.25187) + 0.20549
925,0.20607325060101206,0.2071521003094002,0.0016621003094001996,-0.005208007578860112,0.15552exp(-x^0.25187) + 0.20549
926,0.20607236449803937,0.2071510475910955,0.0016610475910955047,-0.005207229727292534,0.15552exp(-x^0.25187) + 0.20549
927,0.2060714804552521,0.2071499963992717,0.001659996399271696,-0.005206449253037045,0.15552exp(-x^0.25187) + 0.20549
928,0.20607059846600964,0.2071489467302932,0.0016589467302931815,-0.005205666170668731,0.15552exp(-x^0.25187) + 0.20549
929,0.20606971852369926,0.2071478985804605,0.001657898580460504,-0.005204880494322076,0.15552exp(-x^0.25187) + 0.20549
930,0.20606884062173567,0.2071468519452219,0.0016568519452218877,-0.0052040922339061085,0.15552exp(-x^0.25187) + 0.20549
931,0.20606796475356107,0.2071458068201741,0.001655806820174105,-0.005203301399910703,0.15552exp(-x^0.25187) + 0.20549
932,0.2060670909126449,0.2071447632033288,0.0016547632033288018,-0.0052025080142918,0.15552exp(-x^0.25187) + 0.20549
933,0.20606621909248388,0.2071437210892709,0.0016537210892708931,-0.0052017120824177,0.15552exp(-x^0.25187) + 0.20549
934,0.2060653492866016,0.2071426804614036,0.0016526804614035995,-0.005200913555826703,0.15552exp(-x^0.25187) + 0.20549
935,0.2060644814885486,0.2071416413552472,0.001651641355247202,-0.005200112636219148,0.15552exp(-x^0.25187) + 0.20549
936,0.20606361569190218,0.2071406037278758,0.001650603727875788,-0.005199309148429788,0.15552exp(-x^0.25187) + 0.20549
937,0.20606275189026615,0.2071395675879635,0.0016495675879635019,-0.005198503164973898,0.15552exp(-x^0.25187) + 0.20549
938,0.20606189007727085,0.2071385329325852,0.0016485329325851839,-0.0051976947025338715,0.15552exp(-x^0.25187) + 0.20549
939,0.20606103024657293,0.2071374997570012,0.0016474997570011807,-0.005196883768951003,0.15552exp(-x^0.25187) + 0.20549
940,0.20606017239185528,0.2071364680585315,0.0016464680585314972,-0.0051960703818319685,0.15552exp(-x^0.25187) + 0.20549
941,0.20605931650682677,0.2071354378319781,0.0016454378319780971,-0.005195254546565094,0.15552exp(-x^0.25187) + 0.20549
942,0.20605846258522226,0.2071344090750064,0.0016444090750064033,-0.005194436282165635,0.15552exp(-x^0.25187) + 0.20549
943,0.20605761062080238,0.2071333817838037,0.001643381783803688,-0.005193615600425771,0.15552exp(-x^0.25187) + 0.20549
944,0.20605676060735342,0.2071323559533216,0.0016423559533216003,-0.005192792507079746,0.15552exp(-x^0.25187) + 0.20549
945,0.20605591253868727,0.2071313315812778,0.0016413315812777995,-0.005191967021022818,0.15552exp(-x^0.25187) + 0.20549
946,0.2060550664086411,0.2071303086690782,0.0016403086690781887,-0.005191139178742565,0.15552exp(-x^0.25187) + 0.20549
947,0.20605422221107747,0.2071292871958067,0.0016392871958066935,-0.005190308909395956,0.15552exp(-x^0.25187) + 0.20549
948,0.20605337993988404,0.2071282671751791,0.0016382671751790923,-0.005189476308349406,0.15552exp(-x^0.25187) + 0.20549
949,0.2060525395889735,0.2071272485976508,0.0016372485976507978,-0.00518864135913359,0.15552exp(-x^0.25187) + 0.20549
950,0.20605170115228344,0.2071262314600686,0.0016362314600685823,-0.005187804075855573,0.15552exp(-x^0.25187) + 0.20549
951,0.20605086462377617,0.207125215757894,0.001635215757893993,-0.005186964465850572,0.15552exp(-x^0.25187) + 0.20549
952,0.20605002999743874,0.2071242014887428,0.001634201488742798,-0.005186122546680992,0.15552exp(-x^0.25187) + 0.20549
953,0.20604919726728263,0.2071231886478428,0.001633188647842787,-0.0051852783243222286,0.15552exp(-x^0.25187) + 0.20549
954,0.20604836642734378,0.2071221772322921,0.0016321772322920869,-0.005184431813615054,0.15552exp(-x^0.25187) + 0.20549
955,0.20604753747168236,0.2071211672267811,0.0016311672267810828,-0.0051835829696884024,0.15552exp(-x^0.25187) + 0.20549
956,0.20604671039438271,0.2071201586620585,0.001630158662058484,-0.005182731968775841,0.15552exp(-x^0.25187) + 0.20549
957,0.2060458851895532,0.2071191515223309,0.001629151522330896,-0.005181878763451749,0.15552exp(-x^0.25187) + 0.20549
958,0.2060450618513261,0.207118145750181,0.0016281457501809982,-0.005181023106247907,0.15552exp(-x^0.25187) + 0.20549
959,0.2060442403738575,0.2071171413805653,0.0016271413805653001,-0.005180165193263385,0.15552exp(-x^0.25187) + 0.20549
960,0.20604342075132712,0.2071161384677837,0.0016261384677836999,-0.00517930531339762,0.15552exp(-x^0.25187) + 0.20549
961,0.20604260297793825,0.2071151369295941,0.0016251369295940954,-0.005178443099600416,0.15552exp(-x^0.25187) + 0.20549
962,0.20604178704791762,0.2071141367874814,0.001624136787481384,-0.005177578682927392,0.15552exp(-x^0.25187) + 0.20549
963,0.2060409729555153,0.2071131380410239,0.0016231380410239027,-0.005176712089101006,0.15552exp(-x^0.25187) + 0.20549
964,0.20604016069500453,0.2071121406807963,0.0016221406807963024,-0.005175843300484883,0.15552exp(-x^0.25187) + 0.20549
965,0.20603935026068163,0.2071111446804781,0.0016211446804780816,-0.00517497221817773,0.15552exp(-x^0.25187) + 0.20549
966,0.2060385416468659,0.2071101501208247,0.0016201501208246982,-0.005174099257489947,0.15552exp(-x^0.25187) + 0.20549
967,0.20603773484789953,0.2071091569547968,0.0016191569547968077,-0.005173224219782476,0.15552exp(-x^0.25187) + 0.20549
968,0.20603692985814742,0.2071081650796122,0.0016181650796121827,-0.0051723466385450575,0.15552exp(-x^0.25187) + 0.20549
969,0.2060361266719971,0.2071071746200786,0.0016171746200785986,-0.00517146714036462,0.15552exp(-x^0.25187) + 0.20549
970,0.20603532528385862,0.2071061855303142,0.0016161855303142014,-0.005170585531830206,0.15552exp(-x^0.25187) + 0.20549
971,0.20603452568816447,0.2071051978062614,0.0016151978062614036,-0.005169701820320871,0.15552exp(-x^0.25187) + 0.20549
972,0.20603372787936938,0.2071042114452086,0.0016142114452085965,-0.0051688160195739255,0.15552exp(-x^0.25187) + 0.20549
973,0.20603293185195035,0.2071032264438925,0.0016132264438925015,-0.005167928140569654,0.15552exp(-x^0.25187) + 0.20549
974,0.20603213760040634,0.2071022427983947,0.0016122427983946974,-0.0051670381910352645,0.15552exp(-x^0.25187) + 0.20549
975,0.20603134511925836,0.2071012605058393,0.0016112605058392904,-0.0051661461835997464,0.15552exp(-x^0.25187) + 0.20549
976,0.2060305544030493,0.2071002795628384,0.001610279562838407,-0.005165252128327252,0.15552exp(-x^0.25187) + 0.20549
977,0.20602976544634372,0.2070992999659184,0.0016092999659183815,-0.005164356034765359,0.15552exp(-x^0.25187) + 0.20549
978,0.20602897824372787,0.2070983217118201,0.0016083217118200988,-0.00516345791338781,0.15552exp(-x^0.25187) + 0.20549
979,0.20602819278980958,0.2070973447972072,0.0016073447972071997,-0.005162557774193375,0.15552exp(-x^0.25187) + 0.20549
980,0.20602740907921802,0.2070963692193536,0.0016063692193535872,-0.005161655630009379,0.15552exp(-x^0.25187) + 0.20549
981,0.20602662710660374,0.2070953949743648,0.0016053949743647933,-0.005160751487947632,0.15552exp(-x^0.25187) + 0.20549
982,0.20602584686663855,0.2070944220595501,0.0016044220595500813,-0.005159845360800046,0.15552exp(-x^0.25187) + 0.20549
983,0.20602506835401532,0.2070934505055073,0.0016034505055072812,-0.005158937421169448,0.15552exp(-x^0.25187) + 0.20549
984,0.20602429156344795,0.207092480205516,0.0016024802055159826,-0.0051580271819043275,0.15552exp(-x^0.25187) + 0.20549
985,0.20602351648967124,0.2070915112606818,0.0016015112606817816,-0.005157115154112636,0.15552exp(-x^0.25187) + 0.20549
986,0.20602274312744087,0.2070905436332007,0.0016005436332006961,-0.005156201181504075,0.15552exp(-x^0.25187) + 0.20549
987,0.20602197147153314,0.2070895773186013,0.001599577318601303,-0.005155285267812799,0.15552exp(-x^0.25187) + 0.20549
988,0.206021201516745,0.2070886123155165,0.001598612315516501,-0.005154367431586359,0.15552exp(-x^0.25187) + 0.20549
989,0.20602043325789393,0.2070876486192613,0.0015976486192612882,-0.005153447675334225,0.15552exp(-x^0.25187) + 0.20549
990,0.20601966668981778,0.2070866862275628,0.001596686227562788,-0.005152526013055684,0.15552exp(-x^0.25187) + 0.20549
991,0.20601890180737473,0.2070857251370892,0.0015957251370891934,-0.00515160245356479,0.15552exp(-x^0.25187) + 0.20549
992,0.20601813860544316,0.2070847653759707,0.001594765375970697,-0.005150677156723924,0.15552exp(-x^0.25187) + 0.20549
993,0.20601737707892157,0.207083806846529,0.001593806846528989,-0.005149749677905849,0.15552exp(-x^0.25187) + 0.20549
994,0.2060166172227285,0.2070828496406878,0.001592849640687788,-0.005148820483247842,0.15552exp(-x^0.25187) + 0.20549
995,0.20601585903180233,0.2070818937234121,0.0015918937234120911,-0.005147889428873038,0.15552exp(-x^0.25187) + 0.20549
996,0.2060151025011014,0.2070809390920173,0.001590939092017296,-0.005146956526222363,0.15552exp(-x^0.25187) + 0.20549
997,0.2060143476256036,0.2070799857428724,0.0015899857428723907,-0.005146021782095204,0.15552exp(-x^0.25187) + 0.20549
998,0.20601359440030662,0.2070790336731048,0.0015890336731047838,-0.00514508520683981,0.15552exp(-x^0.25187) + 0.20549
999,0.20601284282022758,0.2070780828798514,0.0015880828798514046,-0.005144146810755877,0.15552exp(-x^0.25187) + 0.20549
1000,0.20601209288040306,0.2070771333596966,0.0015871333596965964,-0.005143206601394972,0.15552exp(-x^0.25187) + 0.20549
1001,0.20601134457588902,0.2070761851100487,0.0015861851100486823,-0.00514226459017377,0.15552exp(-x^0.25187) + 0.20549
1002,0.20601059790176066,0.2070752381278112,0.0015852381278111949,-0.005141320785990967,0.15552exp(-x^0.25187) + 0.20549
1003,0.20600985285311232,0.2070742924231373,0.0015842924231372901,-0.005140375261309055,0.15552exp(-x^0.25187) + 0.20549
1004,0.20600910942505746,0.2070733479526741,0.0015833479526740912,-0.005139427831436173,0.15552exp(-x^0.25187) + 0.20549
1005,0.2060083676127285,0.207072404714131,0.001582404714130986,-0.005138478508864661,0.15552exp(-x^0.25187) + 0.20549
1006,0.2060076274112767,0.2070714628102806,0.0015814628102805983,-0.005137527810766407,0.15552exp(-x^0.25187) + 0.20549
1007,0.20600688881587223,0.2070705221191926,0.001580522119192601,-0.005136575174655402,0.15552exp(-x^0.25187) + 0.20549
1008,0.20600615182170384,0.2070695826774517,0.0015795826774517019,-0.005135620799527815,0.15552exp(-x^0.25187) + 0.20549
1009,0.206005416423979,0.2070686444821381,0.0015786444821380974,-0.005134664694493766,0.15552exp(-x^0.25187) + 0.20549
1010,0.20600468261792362,0.2070677075299659,0.0015777075299658883,-0.005133706866815216,0.15552exp(-x^0.25187) + 0.20549
1011,0.20600395039878217,0.2070667718182788,0.0015767718182787827,-0.005132747326690119,0.15552exp(-x^0.25187) + 0.20549
1012,0.20600321976181737,0.2070658373444616,0.0015758373444615947,-0.0051317860844255206,0.15552exp(-x^0.25187) + 0.20549
1013,0.20600249070231022,0.207064904104905,0.0015749041049049894,-0.005130823145464217,0.15552exp(-x^0.25187) + 0.20549
1014,0.20600176321556,0.2070639720972823,0.0015739720972823001,-0.005129858521323404,0.15552exp(-x^0.25187) + 0.20549
1015,0.20600103729688393,0.2070630413183074,0.0015730413183074055,-0.005128892218823904,0.15552exp(-x^0.25187) + 0.20549
1016,0.20600031294161733,0.207062111769833,0.00157211176983299,-0.005127924269389971,0.15552exp(-x^0.25187) + 0.20549
1017,0.2059995901451135,0.2070611834356934,0.0015711834356934018,-0.005126954617786283,0.15552exp(-x^0.25187) + 0.20549
1018,0.2059988689027434,0.2070602563259547,0.0015702563259546998,-0.005125983334727732,0.15552exp(-x^0.25187) + 0.20549
1019,0.20599814920989593,0.2070593304335889,0.0015693304335888947,-0.005125010408711491,0.15552exp(-x^0.25187) + 0.20549
1020,0.20599743106197754,0.2070584057556623,0.0015684057556623054,-0.005124035847821429,0.15552exp(-x^0.25187) + 0.20549
1021,0.20599671445441234,0.207057482289803,0.001567482289802996,-0.005123059662755802,0.15552exp(-x^0.25187) + 0.20549
1022,0.20599599938264188,0.2070565600595972,0.001566560059597183,-0.005122081988853923,0.15552exp(-x^0.25187) + 0.20549
1023,0.20599528584212515,0.2070556389635169,0.0015656389635168855,-0.005121102360214288,0.15552exp(-x^0.25187) + 0.20549
1024,0.2059945738283385,0.2070547191326457,0.0015647191326456922,-0.005120121428519776,0.15552exp(-x^0.25187) + 0.20549
1025,0.20599386333677552,0.2070538004846567,0.0015638004846567077,-0.005119138819959669,0.15552exp(-x^0.25187) + 0.20549
1026,0.20599315436294696,0.2070528830349043,0.0015628830349042888,-0.00511815462998739,0.15552exp(-x^0.25187) + 0.20549
1027,0.20599244690238072,0.2070519667793469,0.0015619667793468905,-0.005117168860778291,0.15552exp(-x^0.25187) + 0.20549
1028,0.20599174095062164,0.2070510517103967,0.0015610517103966937,-0.005116181497386061,0.15552exp(-x^0.25187) + 0.20549
1029,0.20599103650323156,0.2070501378418559,0.0015601378418559075,-0.005115192627562002,0.15552exp(-x^0.25187) + 0.20549
1030,0.20599033355578913,0.2070492251541009,0.0015592251541008961,-0.005114202178364417,0.15552exp(-x^0.25187) + 0.20549
1031,0.2059896321038898,0.2070483136506321,0.0015583136506320816,-0.005113210187882466,0.15552exp(-x^0.25187) + 0.20549
1032,0.20598893214314568,0.2070474033278442,0.0015574033278441812,-0.005112216659981489,0.15552exp(-x^0.25187) + 0.20549
1033,0.20598823366918556,0.2070464941831825,0.0015564941831824886,-0.005111221603494756,0.15552exp(-x^0.25187) + 0.20549
1034,0.20598753667765474,0.2070455862144352,0.0015555862144351895,-0.005110225028823588,0.15552exp(-x^0.25187) + 0.20549
1035,0.20598684116421498,0.2070446794184628,0.0015546794184627954,-0.005109226941832208,0.15552exp(-x^0.25187) + 0.20549
1036,0.2059861471245444,0.2070437737929064,0.0015537737929063877,-0.005108227352056788,0.15552exp(-x^0.25187) + 0.20549
1037,0.20598545455433756,0.2070428692931591,0.0015528692931590926,-0.005107226065942452,0.15552exp(-x^0.25187) + 0.20549
1038,0.20598476344930508,0.2070419660410197,0.0015519660410197034,-0.005106223689477394,0.15552exp(-x^0.25187) + 0.20549
1039,0.20598407380517386,0.2070410639093437,0.0015510639093437029,-0.0051052196323366425,0.15552exp(-x^0.25187) + 0.20549
1040,0.20598338561768684,0.2070401629376348,0.001550162937634797,-0.0051042141049043276,0.15552exp(-x^0.25187) + 0.20549
1041,0.20598269888260295,0.2070392631225204,0.0015492631225204057,-0.0051032071114560035,0.15552exp(-x^0.25187) + 0.20549
1042,0.20598201359569715,0.2070383644615512,0.0015483644615511827,-0.005102198660626554,0.15552exp(-x^0.25187) + 0.20549
1043,0.20598132975276015,0.2070374669522719,0.0015474669522718976,-0.005101188760946457,0.15552exp(-x^0.25187) + 0.20549
1044,0.2059806473495985,0.2070365706024821,0.001546570602482089,-0.005100177470148504,0.15552exp(-x^0.25187) + 0.20549
1045,0.2059799663820345,0.2070356753776384,0.0015456753776383891,-0.005099164642413696,0.15552exp(-x^0.25187) + 0.20549
1046,0.20597928684590602,0.2070347813070531,0.0015447813070531002,-0.005098150438701795,0.15552exp(-x^0.25187) + 0.20549
1047,0.20597860873706655,0.2070338883773857,0.0015438883773856993,-0.005097134814932159,0.15552exp(-x^0.25187) + 0.20549
1048,0.20597793205138512,0.2070329965862052,0.0015429965862051864,-0.0050961177793741675,0.15552exp(-x^0.25187) + 0.20549
1049,0.20597725678474607,0.207032105940317,0.0015421059403170068,-0.005095099384609614,0.15552exp(-x^0.25187) + 0.20549
1050,0.20597658293304918,0.2070312164090794,0.0015412164090793934,-0.005094079503191111,0.15552exp(-x^0.25187) + 0.20549
1051,0.20597591049220954,0.207030328017803,0.0015403280178029888,-0.005093058276480091,0.15552exp(-x^0.25187) + 0.20549
1052,0.20597523945815738,0.2070294407548361,0.0015394407548360856,-0.005092035668140056,0.15552exp(-x^0.25187) + 0.20549
1053,0.20597456982683812,0.2070285546177905,0.001538554617790483,-0.00509101168627777,0.15552exp(-x^0.25187) + 0.20549
1054,0.2059739015942123,0.2070276696031216,0.0015376696031215997,-0.005089986333369863,0.15552exp(-x^0.25187) + 0.20549
1055,0.20597323475625537,0.2070267857092584,0.001536785709258387,-0.005088959621305218,0.15552exp(-x^0.25187) + 0.20549
1056,0.2059725693089578,0.2070259029531882,0.0015359029531882007,-0.0050879316510870805,0.15552exp(-x^0.25187) + 0.20549
1057,0.20597190524832487,0.2070250212730839,0.0015350212730838864,-0.005086902144885521,0.15552exp(-x^0.25187) + 0.20549
1058,0.20597124257037672,0.2070241407252758,0.001534140725275801,-0.00508587139263291,0.15552exp(-x^0.25187) + 0.20549
1059,0.2059705812711482,0.2070232612881241,0.0015332612881240881,-0.005084839309486234,0.15552exp(-x^0.25187) + 0.20549
1060,0.20596992134668884,0.2070223829589717,0.0015323829589717064,-0.005083805901758206,0.15552exp(-x^0.25187) + 0.20549
1061,0.20596926279306274,0.2070215057354799,0.0015315057354798878,-0.0050827711772208255,0.15552exp(-x^0.25187) + 0.20549
1062,0.20596860560634855,0.2070206296147422,0.0015306296147422072,-0.0050817351408477375,0.15552exp(-x^0.25187) + 0.20549
1063,0.20596794978263944,0.2070197545975148,0.001529754597514782,-0.005080697815144535,0.15552exp(-x^0.25187) + 0.20549
1064,0.20596729531804286,0.2070188806741106,0.0015288806741105831,-0.0050796591723589295,0.15552exp(-x^0.25187) + 0.20549
1065,0.20596664220868074,0.2070180078458528,0.0015280078458528024,-0.005078619237583034,0.15552exp(-x^0.25187) + 0.20549
1066,0.20596599045068922,0.2070171361122477,0.0015271361122476956,-0.005077578027108498,0.15552exp(-x^0.25187) + 0.20549
1067,0.2059653400402186,0.2070162654697954,0.001526265469795396,-0.005076535542711418,0.15552exp(-x^0.25187) + 0.20549
1068,0.2059646909734334,0.2070153959164195,0.0015253959164194808,-0.005075491792940385,0.15552exp(-x^0.25187) + 0.20549
1069,0.20596404324651216,0.2070145274467448,0.0015245274467448056,-0.005074446770422404,0.15552exp(-x^0.25187) + 0.20549
1070,0.20596339685564752,0.207013660061682,0.0015236600616820029,-0.005073400497926336,0.15552exp(-x^0.25187) + 0.20549
1071,0.20596275179704596,0.2070127937570856,0.0015227937570855832,-0.005072352973854265,0.15552exp(-x^0.25187) + 0.20549
1072,0.2059621080669279,0.2070119285317703,0.0015219285317703002,-0.005071304210768109,0.15552exp(-x^0.25187) + 0.20549
1073,0.20596146566152765,0.2070110644022199,0.001521064402219885,-0.005070254306083299,0.15552exp(-x^0.25187) + 0.20549
1074,0.2059608245770932,0.2070102013064645,0.0015202013064644915,-0.005069202980087795,0.15552exp(-x^0.25187) + 0.20549
1075,0.20596018480988626,0.2070093393024658,0.001519339302465783,-0.005068150529414459,0.15552exp(-x^0.25187) + 0.20549
1076,0.2059595463561822,0.2070084784071362,0.0015184784071362034,-0.005067097053343982,0.15552exp(-x^0.25187) + 0.20549
1077,0.20595890921226995,0.2070076184990199,0.001517618499019907,-0.005066041986058262,0.15552exp(-x^0.25187) + 0.20549
1078,0.205958273374452,0.2070067596948805,0.001516759694880493,-0.005064985906614501,0.15552exp(-x^0.25187) + 0.20549
1079,0.20595763883904422,0.2070059019526093,0.0015159019526092832,-0.005063928630426445,0.15552exp(-x^0.25187) + 0.20549
1080,0.20595700560237595,0.2070050452706484,0.0015150452706483852,-0.0050628701677400195,0.15552exp(-x^0.25187) + 0.20549
1081,0.20595637366078987,0.2070041896455458,0.0015141896455457826,-0.0050618105196329755,0.15552exp(-x^0.25187) + 0.20549
1082,0.20595574301064185,0.2070033350750657,0.0015133350750656804,-0.005060749692964862,0.15552exp(-x^0.25187) + 0.20549
1083,0.20595511364830107,0.2070024815577347,0.0015124815577347017,-0.005059687698195606,0.15552exp(-x^0.25187) + 0.20549
1084,0.20595448557014986,0.2070016290906806,0.0015116290906805885,-0.005058624538998246,0.15552exp(-x^0.25187) + 0.20549
1085,0.20595385877258357,0.2070007776879595,0.0015107776879594859,-0.005057560300348656,0.15552exp(-x^0.25187) + 0.20549
1086,0.20595323325201073,0.2069999272981902,0.001509927298190189,-0.005056494752636636,0.15552exp(-x^0.25187) + 0.20549
1087,0.2059526090048527,0.2069990779685167,0.001509077968516681,-0.0050554281397482284,0.15552exp(-x^0.25187) + 0.20549
1088,0.2059519860275439,0.2069982296798442,0.0015082296798441808,-0.00505436038713221,0.15552exp(-x^0.25187) + 0.20549
1089,0.2059513643165315,0.2069973824301543,0.0015073824301543026,-0.005053291502252527,0.15552exp(-x^0.25187) + 0.20549
1090,0.20595074386827558,0.206996536216951,0.0015065362169509877,-0.005052221490215311,0.15552exp(-x^0.25187) + 0.20549
1091,0.20595012467924895,0.2069956910381349,0.0015056910381348876,-0.005051150357972048,0.15552exp(-x^0.25187) + 0.20549
1092,0.20594950674593707,0.2069948468576907,0.0015048468576907004,-0.005050077949391237,0.15552exp(-x^0.25187) + 0.20549
1093,0.2059488900648381,0.2069940037746862,0.0015040037746862078,-0.005049004757576077,0.15552exp(-x^0.25187) + 0.20549
1094,0.20594827463246276,0.2069931616853646,0.0015031616853646013,-0.005047930300664238,0.15552exp(-x^0.25187) + 0.20549
1095,0.2059476604453343,0.2069923206215629,0.001502320621562886,-0.005046854748483675,0.15552exp(-x^0.25187) + 0.20549
1096,0.20594704749998846,0.2069914805808632,0.0015014805808631904,-0.005045778106151171,0.15552exp(-x^0.25187) + 0.20549
1097,0.20594643579297334,0.2069906415612227,0.0015006415612227042,-0.005044700380526735,0.15552exp(-x^0.25187) + 0.20549
1098,0.2059458253208495,0.206989803560346,0.0014998035603459858,-0.005043621577195791,0.15552exp(-x^0.25187) + 0.20549
1099,0.20594521608018976,0.2069889665758971,0.0014989665758970983,-0.005042541701490316,0.15552exp(-x^0.25187) + 0.20549
1100,0.20594460806757917,0.2069881306058498,0.0014981306058498012,-0.0050414607601714815,0.15552exp(-x^0.25187) + 0.20549
1101,0.205944001279615,0.2069872956477475,0.0014972956477475041,-0.005040378757873058,0.15552exp(-x^0.25187) + 0.20549
1102,0.20594339571290673,0.2069864616995334,0.0014964616995333802,-0.005039295701091752,0.15552exp(-x^0.25187) + 0.20549
1103,0.20594279136407587,0.2069856287592207,0.0014956287592206852,-0.0050382115966027844,0.15552exp(-x^0.25187) + 0.20549
1104,0.20594218822975596,0.2069847968244824,0.0014947968244823917,-0.005037126449487687,0.15552exp(-x^0.25187) + 0.20549
1105,0.20594158630659257,0.206983965892905,0.001493965892904986,-0.005036040264354389,0.15552exp(-x^0.25187) + 0.20549
1106,0.2059409855912432,0.2069831359630617,0.0014931359630616925,-0.005034953050496321,0.15552exp(-x^0.25187) + 0.20549
1107,0.20594038608037718,0.2069823070321102,0.0014923070321102017,-0.005033864810345306,0.15552exp(-x^0.25187) + 0.20549
1108,0.2059397877706758,0.2069814790979592,0.0014914790979591863,-0.005032775549885792,0.15552exp(-x^0.25187) + 0.20549
1109,0.20593919065883193,0.2069806521587507,0.0014906521587506882,-0.0050316852761676635,0.15552exp(-x^0.25187) + 0.20549
1110,0.2059385947415504,0.2069798262124302,0.0014898262124301842,-0.005030593995238614,0.15552exp(-x^0.25187) + 0.20549
1111,0.20593800001554755,0.2069790012560244,0.001489001256024386,-0.005029501708674163,0.15552exp(-x^0.25187) + 0.20549
1112,0.2059374064775514,0.2069781773196939,0.0014881773196938897,-0.005028408577272084,0.15552exp(-x^0.25187) + 0.20549
1113,0.20593681412430154,0.2069773543074265,0.0014873543074264972,-0.005027314155245392,0.15552exp(-x^0.25187) + 0.20549
1114,0.20593622295254913,0.2069765323105248,0.0014865323105247852,-0.005026218897197971,0.15552exp(-x^0.25187) + 0.20549
1115,0.20593563295905673,0.2069757112957994,0.0014857112957993857,-0.005025122659229484,0.15552exp(-x^0.25187) + 0.20549
1116,0.2059350441405984,0.2069748912609473,0.0014848912609473075,-0.005024025445859044,0.15552exp(-x^0.25187) + 0.20549
1117,0.2059344564939595,0.2069740722038945,0.0014840722038944876,-0.00502292726265175,0.15552exp(-x^0.25187) + 0.20549
1118,0.20593387001593677,0.2069732541227199,0.001483254122719907,-0.005021828115853384,0.15552exp(-x^0.25187) + 0.20549
1119,0.20593328470333822,0.2069724370157167,0.001482437015716681,-0.005020728012684909,0.15552exp(-x^0.25187) + 0.20549
1120,0.2059327005529831,0.2069716208797903,0.0014816208797902852,-0.005019626953642108,0.15552exp(-x^0.25187) + 0.20549
1121,0.20593211756170177,0.2069708057142821,0.0014808057142821074,-0.005018524950877514,0.15552exp(-x^0.25187) + 0.20549
1122,0.20593153572633582,0.2069699914929486,0.0014799914929485847,-0.005017421893492936,0.15552exp(-x^0.25187) + 0.20549
1123,0.20593095504373785,0.2069691782829555,0.00147917828295549,-0.005016318119591003,0.15552exp(-x^0.25187) + 0.20549
1124,0.20593037551077154,0.2069683660135921,0.0014783660135920806,-0.005015213304396404,0.15552exp(-x^0.25187) + 0.20549
1125,0.20592979712431153,0.2069675547143457,0.0014775547143456857,-0.005014107604771493,0.15552exp(-x^0.25187) + 0.20549
1126,0.2059292198812434,0.2069667443200119,0.0014767443200118802,-0.005013000722300864,0.15552exp(-x^0.25187) + 0.20549
1127,0.20592864377846368,0.2069659349666827,0.0014759349666826904,-0.005011893326242322,0.15552exp(-x^0.25187) + 0.20549
1128,0.20592806881287964,0.206965126531153,0.0014751265311530037,-0.005010784839238432,0.15552exp(-x^0.25187) + 0.20549
1129,0.20592749498140944,0.2069643190488242,0.0014743190488241964,-0.005009675446375694,0.15552exp(-x^0.25187) + 0.20549
