Matrix size,Coefficient,Coefficient Difference,R square
1290,0.20684547800977204,-6.76530155396815e-07,0.9993989301664579
1291,0.2068448021967599,-6.758130121353734e-07,0.9993989968631463
1292,0.20684412706389954,-6.751328603671336e-07,0.9993990635245954
1293,0.2068434526220095,-6.744418900306304e-07,0.9993991301508254
1294,0.20684277886960536,-6.737524041455778e-07,0.9993991967418564
1295,0.20684210580573476,-6.730638706098357e-07,0.9993992632977088
1296,0.20684143339118266,-6.724145520942137e-07,0.9993993298184027
1297,0.20684076173755503,-6.716536276318852e-07,0.9993993963039586
1298,0.20684009073895648,-6.709985985453581e-07,0.9993994627543966
1299,0.2068394204076345,-6.703313219780238e-07,0.9993995291697373
1300,0.20683875075689218,-6.696507423298304e-07,0.9993995955500009
1301,0.2068380818062317,-6.689506604762308e-07,0.9993996618952079
1302,0.20683741352522936,-6.682810023417307e-07,0.9993997282053788
1303,0.2068367459227563,-6.676024730534191e-07,0.999399794480534
1304,0.20683607899758116,-6.669251751412197e-07,0.999399860720694
1305,0.20683541274573292,-6.662518482469793e-07,0.9993999269258793
1306,0.20683474717340092,-6.655723319981544e-07,0.9993999930961106
1307,0.20683408227226643,-6.649011344839195e-07,0.9994000592314085
1308,0.206833418043148,-6.642291184300042e-07,0.9994001253317935
1309,0.20683275448501703,-6.635581309699656e-07,0.9994001913972863
1310,0.20683209159693852,-6.628880785120028e-07,0.9994002574279075
1311,0.20683142937713736,-6.622198011618785e-07,0.9994003234236779
1312,0.2068307678248053,-6.615523320541161e-07,0.9994003893846183
1313,0.20683010693887224,-6.608859330625716e-07,0.9994004553107492
1314,0.20682944673099857,-6.602078736761552e-07,0.9994005212020917
1315,0.20682878716066766,-6.595703309075773e-07,0.9994005870586663
1316,0.2068281282656355,-6.588950321462228e-07,0.999400652880494
1317,0.20682747003242297,-6.582332125470991e-07,0.9994007186675956
1318,0.20682681245909024,-6.57573332729644e-07,0.999400784419992
1319,0.206826155509356,-6.569497342234776e-07,0.9994008501377042
1320,0.2068254992890895,-6.562202665150174e-07,0.999400915820753
1321,0.2068248436895746,-6.555995148982419e-07,0.9994009814691593
1322,0.2068241887454723,-6.549441023129265e-07,0.9994010470829443
1323,0.20682353447490964,-6.542705626444434e-07,0.9994011126621288
1324,0.20682288081900518,-6.536559044589829e-07,0.9994011782067339
1325,0.20682222783442883,-6.529845763547648e-07,0.9994012437167806
1326,0.20682157550052455,-6.523339042829868e-07,0.9994013091922901
1327,0.20682092381652234,-6.516840022063874e-07,0.9994013746332834
1328,0.20682027282302995,-6.509934923903948e-07,0.9994014400397815
1329,0.20681962239289975,-6.504301302001636e-07,0.9994015054118057
1330,0.2068189726794829,-6.497134168448326e-07,0.9994015707493771
1331,0.20681832355336144,-6.491261214658373e-07,0.9994016360525169
1332,0.206817675106156,-6.48447205431335e-07,0.9994017013212463
1333,0.2068170272822869,-6.478238691043359e-07,0.9994017665555864
1334,0.20681638012120365,-6.471610832503583e-07,0.9994018317555586
1335,0.20681573359321695,-6.465279867029494e-07,0.9994018969211841
1336,0.20681508770427046,-6.458889464933115e-07,0.9994019620524842
1337,0.20681444245368721,-6.452505832421629e-07,0.9994020271494801
1338,0.20681379783994372,-6.446137434945598e-07,0.9994020922121933
1339,0.20681315386238472,-6.439775590005858e-07,0.999402157240645
1340,0.2068125105431804,-6.433192043242553e-07,0.9994022222348565
1341,0.20681186781033395,-6.427328464453375e-07,0.9994022871948495
1342,0.2068112257339278,-6.420764061543238e-07,0.999402352120645
1343,0.20681058428903837,-6.414448894265234e-07,0.9994024170122645
1344,0.20680994347449483,-6.408145435399248e-07,0.9994024818697297
1345,0.20680930328888453,-6.401856103011028e-07,0.9994025466930617
1346,0.20680866373202283,-6.395568616923697e-07,0.9994026114822823
1347,0.20680802480174612,-6.389302767140226e-07,0.9994026762374127
1348,0.2068073864978455,-6.383039006241376e-07,0.9994027409584746
1349,0.2068067488186932,-6.376791522877401e-07,0.9994028056454893
1350,0.20680611176309277,-6.370556004386962e-07,0.9994028702984786
1351,0.20680547532920412,-6.364338886455378e-07,0.999402934917464
1352,0.2068048395474843,-6.357817198265892e-07,0.9994029995024669
1353,0.20680420432837976,-6.352191045388977e-07,0.999403064053509
1354,0.20680356975695285,-6.345714269051506e-07,0.9994031285706119
1355,0.2068029358040656,-6.339528872412181e-07,0.9994031930537971
1356,0.20680230246828912,-6.333357764898295e-07,0.9994032575030865
1357,0.20680166974887357,-6.327194155553162e-07,0.9994033219185015
1358,0.20680103764421567,-6.321046578938727e-07,0.9994033863000638
1359,0.20680040615418932,-6.314900263537648e-07,0.9994034506477951
2000,0.2064882003247528,-0.0003122058294365293,0.9994386856319772
2500,0.2063238171150865,-0.00016438320966630227,0.9994598283895787
3000,0.20619715506332015,-0.00012666205176634082,0.9994772176691372
3500,0.20609500378491244,-0.00010215127840770832,0.9994918751694516
4000,0.2060099362459058,-8.50675390066391e-05,0.9995044743545574
4500,0.20593739116202175,-7.254508388404579e-05,0.9995154763543462
6000,0.20576932297854927,-0.00016806818347248065,0.9995417590670758
7000,0.20568421192748854,-8.51110510607378e-05,0.9995554265652996
8000,0.20561307463896045,-7.11372885280892e-05,0.9995669998766739
9000,0.20555222305636558,-6.08515825948619e-05,0.9995769908336992
10000,0.20549923045704335,-5.2992599322232437e-05,0.9995857487095129
